cache_path,video_id,label,label_name,split,source_dataset,source_video,merged_filename,clip_length,height,width,dtype,preprocess_type,frame_count,sample_fps,sha256
wholeframe_rgb_t50_224/samples/movies2_movies2_001010_c3d88ddb968c.pt,movies2_movies2_001010_c3d88ddb968c,0,non_violence,train,movies2,data\merged\videos\non_violence\movies2_001010.mp4,movies2_001010.mp4,50,224,224,uint8,wholeframe,40,8.0,36b003a4cbf2a69f8443a269e67278ff2758ab8bdaf9fda037908b9611ef735b
wholeframe_rgb_t50_224/samples/movies2_movies2_001421_d477c58c0c4d.pt,movies2_movies2_001421_d477c58c0c4d,0,non_violence,train,movies2,data\merged\videos\non_violence\movies2_001421.mp4,movies2_001421.mp4,50,224,224,uint8,wholeframe,40,8.0,964aac1cf18e73d140bd8ada033f575efcc3bf8a4dc73db81db04777627278f0
wholeframe_rgb_t50_224/samples/movies2_movies2_001329_fcd19cbb2ffe.pt,movies2_movies2_001329_fcd19cbb2ffe,1,violence,train,movies2,data\merged\videos\violence\movies2_001329.mp4,movies2_001329.mp4,50,224,224,uint8,wholeframe,42,8.0,9431dcb78140c6487e0cd054a335372da33a2cab9e7ce7fd6a2ea710e175282d
wholeframe_rgb_t50_224/samples/surv_fight_surv_fight_001755_a36d51969e41.pt,surv_fight_surv_fight_001755_a36d51969e41,0,non_violence,train,surv_fight,data\merged\videos\non_violence\surv_fight_001755.mp4,surv_fight_001755.mp4,50,224,224,uint8,wholeframe,16,8.0,ee4af148d3471d4e63b526b8df3e2751fb7f94d45758b19ef9e322ad63f4c643
wholeframe_rgb_t50_224/samples/movies2_movies2_001171_0da7619ce861.pt,movies2_movies2_001171_0da7619ce861,0,non_violence,train,movies2,data\merged\videos\non_violence\movies2_001171.mp4,movies2_001171.mp4,50,224,224,uint8,wholeframe,40,8.0,414013ea538572e07c320615dc1b57a81e6a7bca77c893301cadb6742c31e6fd
wholeframe_rgb_t50_224/samples/surv_fight_surv_fight_001884_feb2b42bd6f2.pt,surv_fight_surv_fight_001884_feb2b42bd6f2,0,non_violence,train,surv_fight,data\merged\videos\non_violence\surv_fight_001884.mp4,surv_fight_001884.mp4,50,224,224,uint8,wholeframe,16,8.0,106005d7dbfbf0b2acb6a94512983969bb31c2c973d74f65e65d8d9dedc586a8
wholeframe_rgb_t50_224/samples/hockey_hockey_000428_b8920262ad6f.pt,hockey_hockey_000428_b8920262ad6f,0,non_violence,train,hockey,data\merged\videos\non_violence\hockey_000428.avi,hockey_000428.avi,50,224,224,uint8,wholeframe,13,8.0,83b96097f158ac901ff23269620f874c4d38e39c32b25f7dbab883781e93fbe7
wholeframe_rgb_t50_224/samples/hockey_hockey_000339_e1c67376ee41.pt,hockey_hockey_000339_e1c67376ee41,0,non_violence,train,hockey,data\merged\videos\non_violence\hockey_000339.avi,hockey_000339.avi,50,224,224,uint8,wholeframe,13,8.0,b44d7ce5c593ed8cb5b16536bfc1ee43015555adb391f375848eda7a88afb6a1
wholeframe_rgb_t50_224/samples/movies2_movies2_000965_fbf2374b5c81.pt,movies2_movies2_000965_fbf2374b5c81,0,non_violence,train,movies2,data\merged\videos\non_violence\movies2_000965.mp4,movies2_000965.mp4,50,224,224,uint8,wholeframe,40,8.0,215353d6dceb88d6214070dc2ddc155f37f1f29971fe448c6ee157ea8ef9d6f8
wholeframe_rgb_t50_224/samples/hockey_hockey_000317_62deef6618b8.pt,hockey_hockey_000317_62deef6618b8,1,violence,train,hockey,data\merged\videos\violence\hockey_000317.avi,hockey_000317.avi,50,224,224,uint8,wholeframe,13,8.0,6cb0a9b181d0aec3119a5e2eca727007a64b965caa713df7e82817fa2e5b6562
wholeframe_rgb_t50_224/samples/rwf2000_rwf2000_001830_9ddb5a4abb4a.pt,rwf2000_rwf2000_001830_9ddb5a4abb4a,1,violence,train,rwf2000,data\merged\videos\violence\rwf2000_001830.mp4,rwf2000_001830.mp4,50,224,224,uint8,wholeframe,37,8.0,b2e8a7cbaf8aadbc97b5a9e408269f50d393e5647b1fe2abede1efe755821adb
wholeframe_rgb_t50_224/samples/movies2_movies2_001260_ab3ca4d67cb3.pt,movies2_movies2_001260_ab3ca4d67cb3,1,violence,train,movies2,data\merged\videos\violence\movies2_001260.mp4,movies2_001260.mp4,50,224,224,uint8,wholeframe,42,8.0,2082f71886f8418f8121d80098c6c62fd18a9890712ec9c6917fc44b663cf47c
wholeframe_rgb_t50_224/samples/hockey_hockey_000206_7a284f4670e8.pt,hockey_hockey_000206_7a284f4670e8,1,violence,train,hockey,data\merged\videos\violence\hockey_000206.avi,hockey_000206.avi,50,224,224,uint8,wholeframe,13,8.0,711c26fcbdf21111cb174209c9c03405afe591380b667a2c471a8b987fe62f0c
wholeframe_rgb_t50_224/samples/hockey_hockey_000054_0c52164d16d2.pt,hockey_hockey_000054_0c52164d16d2,1,violence,train,hockey,data\merged\videos\violence\hockey_000054.avi,hockey_000054.avi,50,224,224,uint8,wholeframe,13,8.0,9912f543243e1e6dcb6f090a28d032dbf9e966823b34fd9913b638bf212d6fb4
wholeframe_rgb_t50_224/samples/movies2_movies2_001498_111094666d02.pt,movies2_movies2_001498_111094666d02,1,violence,train,movies2,data\merged\videos\violence\movies2_001498.mp4,movies2_001498.mp4,50,224,224,uint8,wholeframe,40,8.0,3ec0247e2b36193b0a57dbff27311584074991a0cd0080f320a0d866ae29ec4e
wholeframe_rgb_t50_224/samples/movies2_movies2_000501_d9eb1f65e76c.pt,movies2_movies2_000501_d9eb1f65e76c,0,non_violence,train,movies2,data\merged\videos\non_violence\movies2_000501.mp4,movies2_000501.mp4,50,224,224,uint8,wholeframe,21,8.0,10c1d0935c206a0bc14fdeeb1e7f459a8757d99ca0f54215b53ddd17411c65bd
wholeframe_rgb_t50_224/samples/movies2_movies2_001394_7cc5381d57ed.pt,movies2_movies2_001394_7cc5381d57ed,0,non_violence,train,movies2,data\merged\videos\non_violence\movies2_001394.mp4,movies2_001394.mp4,50,224,224,uint8,wholeframe,40,8.0,3e94030f60316662990f3e49ed9428b0aa26f2cf1d41cf43df1db2e820c25ddd
wholeframe_rgb_t50_224/samples/movies2_movies2_000712_0a8df3bb8fe6.pt,movies2_movies2_000712_0a8df3bb8fe6,0,non_violence,train,movies2,data\merged\videos\non_violence\movies2_000712.mp4,movies2_000712.mp4,50,224,224,uint8,wholeframe,35,8.0,b92b38ec1970ff22edb6c2157512a28f7620ecfae0fa49e70d07bce2c0c4ff80
wholeframe_rgb_t50_224/samples/movies2_movies2_001440_8ed7eda48238.pt,movies2_movies2_001440_8ed7eda48238,1,violence,train,movies2,data\merged\videos\violence\movies2_001440.mp4,movies2_001440.mp4,50,224,224,uint8,wholeframe,34,8.0,df42b431d63eb714d45cd6ff39d7f4f39ac450ba09f657be1d92c9b8ed919a0b
wholeframe_rgb_t50_224/samples/movies2_movies2_000931_b345378dd55f.pt,movies2_movies2_000931_b345378dd55f,0,non_violence,train,movies2,data\merged\videos\non_violence\movies2_000931.mp4,movies2_000931.mp4,50,224,224,uint8,wholeframe,40,8.0,fc0efcce8ba6e861fada3d1d15616500a8dc69c32f456523b5a4462792451caf
wholeframe_rgb_t50_224/samples/hockey_hockey_000335_c22832551fb3.pt,hockey_hockey_000335_c22832551fb3,0,non_violence,train,hockey,data\merged\videos\non_violence\hockey_000335.avi,hockey_000335.avi,50,224,224,uint8,wholeframe,13,8.0,8df028b08b761daf96968ba874bd1c0f8bd4695e2b68c029a437afc386089886
wholeframe_rgb_t50_224/samples/surv_fight_surv_fight_001748_4444c5ceba39.pt,surv_fight_surv_fight_001748_4444c5ceba39,0,non_violence,train,surv_fight,data\merged\videos\non_violence\surv_fight_001748.mp4,surv_fight_001748.mp4,50,224,224,uint8,wholeframe,16,8.0,405379a4907b7288db2cf40077635ae662445424dfeb313b9dec8c430528e655
wholeframe_rgb_t50_224/samples/hockey_hockey_000357_d6b956f1d558.pt,hockey_hockey_000357_d6b956f1d558,1,violence,train,hockey,data\merged\videos\violence\hockey_000357.avi,hockey_000357.avi,50,224,224,uint8,wholeframe,13,8.0,c8084f819a3949ddac69bdb2a7375cb88d0c33c6be1de250534dd70167c9da22
wholeframe_rgb_t50_224/samples/hockey_hockey_000424_b6f8464108a6.pt,hockey_hockey_000424_b6f8464108a6,0,non_violence,train,hockey,data\merged\videos\non_violence\hockey_000424.avi,hockey_000424.avi,50,224,224,uint8,wholeframe,13,8.0,a671eef1b7cc335380c9558eacbd51fd056b24774bc1e35a72512b8c4aaf6cea
wholeframe_rgb_t50_224/samples/movies2_movies2_000512_5fa912cb814c.pt,movies2_movies2_000512_5fa912cb814c,1,violence,train,movies2,data\merged\videos\violence\movies2_000512.mp4,movies2_000512.mp4,50,224,224,uint8,wholeframe,32,8.0,6299e301af22ff30ae35de0388e6d3756fa79428225daaf1c6df2bfb0139c3f6
wholeframe_rgb_t50_224/samples/movies2_movies2_001420_4cd4c5b0970a.pt,movies2_movies2_001420_4cd4c5b0970a,1,violence,train,movies2,data\merged\videos\violence\movies2_001420.mp4,movies2_001420.mp4,50,224,224,uint8,wholeframe,34,8.0,a5746876eec86e3e2e9b6e808bc2f81926c046a7c013d800fd4dc1b88e01fe33
wholeframe_rgb_t50_224/samples/movies2_movies2_000875_abbb963e3b88.pt,movies2_movies2_000875_abbb963e3b88,0,non_violence,train,movies2,data\merged\videos\non_violence\movies2_000875.mp4,movies2_000875.mp4,50,224,224,uint8,wholeframe,40,8.0,f594d97e93862eed4309bf877c89e9ae87bacad5c1350055c333cf040a8f743a
wholeframe_rgb_t50_224/samples/hockey_hockey_000476_6f089a871f0b.pt,hockey_hockey_000476_6f089a871f0b,1,violence,train,hockey,data\merged\videos\violence\hockey_000476.avi,hockey_000476.avi,50,224,224,uint8,wholeframe,13,8.0,9588f9efffbcb7763514a2c6cab53728938f05172a7fa2fdab210b229dd17d71
wholeframe_rgb_t50_224/samples/movies2_movies2_001325_87d32fdeb167.pt,movies2_movies2_001325_87d32fdeb167,0,non_violence,train,movies2,data\merged\videos\non_violence\movies2_001325.mp4,movies2_001325.mp4,50,224,224,uint8,wholeframe,36,8.0,f8556c39d3d2640c678d488fce61ff2ffc54f1149feb518629f8636311df65be
wholeframe_rgb_t50_224/samples/movies2_movies2_001246_9942fe183f1b.pt,movies2_movies2_001246_9942fe183f1b,0,non_violence,train,movies2,data\merged\videos\non_violence\movies2_001246.mp4,movies2_001246.mp4,50,224,224,uint8,wholeframe,40,8.0,37a1b8cee7dfb1c74b5d77ad359b3cc2c5e54b51ceac2a1a6776b0c7714959ef
wholeframe_rgb_t50_224/samples/movies2_movies2_001248_ea0f30a16790.pt,movies2_movies2_001248_ea0f30a16790,0,non_violence,train,movies2,data\merged\videos\non_violence\movies2_001248.mp4,movies2_001248.mp4,50,224,224,uint8,wholeframe,40,8.0,5a4f1a92d7fd3a7af29efb4a364f7417a59ce829cd3efd2355fe8cf7f3047646
wholeframe_rgb_t50_224/samples/violent_flows_violent_flows_001524_740c73fe37c9.pt,violent_flows_violent_flows_001524_740c73fe37c9,1,violence,train,violent_flows,data\merged\videos\violence\violent_flows_001524.avi,violent_flows_001524.avi,50,224,224,uint8,wholeframe,35,8.0,77a5f136f2fbc092f331a296dad6cfe096fa557d60debd749f87a7903feabdf1
wholeframe_rgb_t50_224/samples/movies2_movies2_000998_ec67585a5927.pt,movies2_movies2_000998_ec67585a5927,0,non_violence,train,movies2,data\merged\videos\non_violence\movies2_000998.mp4,movies2_000998.mp4,50,224,224,uint8,wholeframe,40,8.0,f5d80f487555476affb312d3a0434376f50a12899918b3eaa69f1a9c60499fd2
wholeframe_rgb_t50_224/samples/hockey_hockey_000303_dc0a9ee78d20.pt,hockey_hockey_000303_dc0a9ee78d20,0,non_violence,train,hockey,data\merged\videos\non_violence\hockey_000303.avi,hockey_000303.avi,50,224,224,uint8,wholeframe,13,8.0,d2c67fb184682c35d90a72b0785f96c14be9a750a8cba6ff93d0777a9f881099
wholeframe_rgb_t50_224/samples/movies2_movies2_001042_1508042c92e3.pt,movies2_movies2_001042_1508042c92e3,1,violence,train,movies2,data\merged\videos\violence\movies2_001042.mp4,movies2_001042.mp4,50,224,224,uint8,wholeframe,40,8.0,6af5d32edb3c4c5444d732b101986938c4609fdee1d928b0db0b5b44d241334b
wholeframe_rgb_t50_224/samples/violent_flows_violent_flows_001608_8930efe12191.pt,violent_flows_violent_flows_001608_8930efe12191,0,non_violence,train,violent_flows,data\merged\videos\non_violence\violent_flows_001608.avi,violent_flows_001608.avi,50,224,224,uint8,wholeframe,25,8.0,0ce64b22f00b30c9566442077dc6503a5bfc6ca83903cfd99a8ccf63f4b8e567
wholeframe_rgb_t50_224/samples/hockey_hockey_000438_a0fe73161899.pt,hockey_hockey_000438_a0fe73161899,1,violence,train,hockey,data\merged\videos\violence\hockey_000438.avi,hockey_000438.avi,50,224,224,uint8,wholeframe,13,8.0,71f2a555909a53572f5d8e2adac26b11e7a72424afb9ce8c1eaba317a4cf159f
wholeframe_rgb_t50_224/samples/movies2_movies2_001457_e0aed5bb59b1.pt,movies2_movies2_001457_e0aed5bb59b1,1,violence,train,movies2,data\merged\videos\violence\movies2_001457.mp4,movies2_001457.mp4,50,224,224,uint8,wholeframe,40,8.0,0a269c5eef1e1fb0a3c665db9106038cfc7eb360d7507a19527733604edd0989
wholeframe_rgb_t50_224/samples/hockey_hockey_000276_59dbf88d04e8.pt,hockey_hockey_000276_59dbf88d04e8,0,non_violence,train,hockey,data\merged\videos\non_violence\hockey_000276.avi,hockey_000276.avi,50,224,224,uint8,wholeframe,13,8.0,ba2b1b6e622c74e5dbeb38b63bfcb3dea98fcee8655be56cf9c086112df55cc6
wholeframe_rgb_t50_224/samples/hockey_hockey_000215_b4b0ff7b7fc4.pt,hockey_hockey_000215_b4b0ff7b7fc4,1,violence,train,hockey,data\merged\videos\violence\hockey_000215.avi,hockey_000215.avi,50,224,224,uint8,wholeframe,13,8.0,e8876f3ea6fcfabc4941b232949f2c4ce78f0890990e9a2f5b6c058726624bd1
wholeframe_rgb_t50_224/samples/hockey_hockey_000330_f9862edfd812.pt,hockey_hockey_000330_f9862edfd812,1,violence,train,hockey,data\merged\videos\violence\hockey_000330.avi,hockey_000330.avi,50,224,224,uint8,wholeframe,13,8.0,727d2be5332dd7d54ded9c108c5716d8c9c4ae3fbac4ac1ee31ca91e8633426c
wholeframe_rgb_t50_224/samples/surv_fight_surv_fight_001983_36519adc19d2.pt,surv_fight_surv_fight_001983_36519adc19d2,1,violence,train,surv_fight,data\merged\videos\violence\surv_fight_001983.mp4,surv_fight_001983.mp4,50,224,224,uint8,wholeframe,16,8.0,051f23694c7e9fa9619f04ded200523165b0fa71ad80b047517a550c43a69de7
wholeframe_rgb_t50_224/samples/violent_flows_violent_flows_001510_6428d02ca77d.pt,violent_flows_violent_flows_001510_6428d02ca77d,1,violence,train,violent_flows,data\merged\videos\violence\violent_flows_001510.avi,violent_flows_001510.avi,50,224,224,uint8,wholeframe,32,8.0,35a20503031ce3553893a208c6e4c84ab7ed8080368f1c3991048f2059b91e53
wholeframe_rgb_t50_224/samples/hockey_hockey_000499_1c1f96e9ea0a.pt,hockey_hockey_000499_1c1f96e9ea0a,1,violence,train,hockey,data\merged\videos\violence\hockey_000499.avi,hockey_000499.avi,50,224,224,uint8,wholeframe,13,8.0,164dedd4dc6223fd29e66bf228231b5eaa3ab9285526dfcbad589517a7d81178
wholeframe_rgb_t50_224/samples/hockey_hockey_000241_0669fceeb479.pt,hockey_hockey_000241_0669fceeb479,0,non_violence,train,hockey,data\merged\videos\non_violence\hockey_000241.avi,hockey_000241.avi,50,224,224,uint8,wholeframe,13,8.0,20ea03cb0925c2fe7afbe382fd93ae58f1004b72d0d53ed763b9226f838a3d34
wholeframe_rgb_t50_224/samples/movies2_movies2_000939_f9aab7babc36.pt,movies2_movies2_000939_f9aab7babc36,1,violence,train,movies2,data\merged\videos\violence\movies2_000939.mp4,movies2_000939.mp4,50,224,224,uint8,wholeframe,29,8.0,39a0217202fffe8288610e259a0912c89564aadef956adb024357a6af4a873ca
wholeframe_rgb_t50_224/samples/movies2_movies2_001174_b76df94d6d33.pt,movies2_movies2_001174_b76df94d6d33,1,violence,train,movies2,data\merged\videos\violence\movies2_001174.mp4,movies2_001174.mp4,50,224,224,uint8,wholeframe,40,8.0,9d5da31e88d496671f3f8c7dc4b96093c88c2c1ee6af31306a0cabaad3a71f5b
wholeframe_rgb_t50_224/samples/surv_fight_surv_fight_001851_c1b831fd87cb.pt,surv_fight_surv_fight_001851_c1b831fd87cb,0,non_violence,train,surv_fight,data\merged\videos\non_violence\surv_fight_001851.mp4,surv_fight_001851.mp4,50,224,224,uint8,wholeframe,16,8.0,7b413986d112a465de0ff3b64d85875dcadf796cbb2bf4671b8d1611212cf8c2
wholeframe_rgb_t50_224/samples/movies2_movies2_001467_ce08acd16290.pt,movies2_movies2_001467_ce08acd16290,0,non_violence,train,movies2,data\merged\videos\non_violence\movies2_001467.avi,movies2_001467.avi,50,224,224,uint8,wholeframe,40,8.0,f13cf6f190b98eab3a1c73132f6e5e7b5d2e26597641a739d0ea0b753d1ccdd6
wholeframe_rgb_t50_224/samples/rwf2000_rwf2000_001682_3588d37c2a00.pt,rwf2000_rwf2000_001682_3588d37c2a00,0,non_violence,train,rwf2000,data\merged\videos\non_violence\rwf2000_001682.mp4,rwf2000_001682.mp4,50,224,224,uint8,wholeframe,25,8.0,746a65759e1293cf1de047432bce3675c153bf2c20f4aa9b24b62c1b1c11c94c
wholeframe_rgb_t50_224/samples/rwf2000_rwf2000_001758_ed0f7abb6a7e.pt,rwf2000_rwf2000_001758_ed0f7abb6a7e,1,violence,train,rwf2000,data\merged\videos\violence\rwf2000_001758.mp4,rwf2000_001758.mp4,50,224,224,uint8,wholeframe,34,8.0,65a5ded2e8e579e11310b9e71b5390089af4b9348e370afbbc327aed49905edc
wholeframe_rgb_t50_224/samples/hockey_hockey_000271_d7ac369d4659.pt,hockey_hockey_000271_d7ac369d4659,0,non_violence,train,hockey,data\merged\videos\non_violence\hockey_000271.avi,hockey_000271.avi,50,224,224,uint8,wholeframe,13,8.0,2c115cb41454f73f759e124e359db73725dc9f69ea83b0c2cf348285febf16c2
wholeframe_rgb_t50_224/samples/movies2_movies2_000774_9b917ec084cd.pt,movies2_movies2_000774_9b917ec084cd,1,violence,train,movies2,data\merged\videos\violence\movies2_000774.mp4,movies2_000774.mp4,50,224,224,uint8,wholeframe,31,8.0,4f0c93033effc06ce56a9f15b182c5e4d331f5b0928359154e9d832448759d77
wholeframe_rgb_t50_224/samples/hockey_hockey_000143_ccc1f41e910b.pt,hockey_hockey_000143_ccc1f41e910b,0,non_violence,train,hockey,data\merged\videos\non_violence\hockey_000143.avi,hockey_000143.avi,50,224,224,uint8,wholeframe,13,8.0,758eb0f5c307afb3db131e2d40c92b7a3bb76d4366789d671f33fd56496e8221
wholeframe_rgb_t50_224/samples/hockey_hockey_000190_543321740b5e.pt,hockey_hockey_000190_543321740b5e,1,violence,train,hockey,data\merged\videos\violence\hockey_000190.avi,hockey_000190.avi,50,224,224,uint8,wholeframe,13,8.0,6c159931dcd9ec567d4b650f736971d592002354f9673b148a6ddbb8916b8586
wholeframe_rgb_t50_224/samples/movies2_movies2_000818_e37d18e0cd58.pt,movies2_movies2_000818_e37d18e0cd58,0,non_violence,train,movies2,data\merged\videos\non_violence\movies2_000818.mp4,movies2_000818.mp4,50,224,224,uint8,wholeframe,40,8.0,0d71da9dbb51f540e3214c8e13138e91441b1f392fd5b72d1ec521e139086c80
wholeframe_rgb_t50_224/samples/movies2_movies2_001310_25d10a5489af.pt,movies2_movies2_001310_25d10a5489af,1,violence,train,movies2,data\merged\videos\violence\movies2_001310.mp4,movies2_001310.mp4,50,224,224,uint8,wholeframe,38,8.0,0cce71bf3163065ce1618afca680b0d92055174fc5e997a429aaf0097f34acf1
wholeframe_rgb_t50_224/samples/surv_fight_surv_fight_001930_cba07ae42145.pt,surv_fight_surv_fight_001930_cba07ae42145,1,violence,train,surv_fight,data\merged\videos\violence\surv_fight_001930.mp4,surv_fight_001930.mp4,50,224,224,uint8,wholeframe,22,8.0,53660f9430cf1b3aac23e1c6f50bffe961674f39089890c195e03de4a02a2c9f
wholeframe_rgb_t50_224/samples/hockey_hockey_000026_2adccb79737b.pt,hockey_hockey_000026_2adccb79737b,0,non_violence,train,hockey,data\merged\videos\non_violence\hockey_000026.avi,hockey_000026.avi,50,224,224,uint8,wholeframe,13,8.0,89cb0f84de4997807886912444d000efbf9b3adac1d452e3201039e7e5497a73
wholeframe_rgb_t50_224/samples/movies2_movies2_001238_7ef77c71484f.pt,movies2_movies2_001238_7ef77c71484f,1,violence,train,movies2,data\merged\videos\violence\movies2_001238.mp4,movies2_001238.mp4,50,224,224,uint8,wholeframe,30,8.0,6db8b7c9fe349bf0a4f6aa84a7c6e4184191885e0da1081920a3e1c017917bd0
wholeframe_rgb_t50_224/samples/hockey_hockey_000081_67a96a70e93b.pt,hockey_hockey_000081_67a96a70e93b,0,non_violence,train,hockey,data\merged\videos\non_violence\hockey_000081.avi,hockey_000081.avi,50,224,224,uint8,wholeframe,13,8.0,a03e1dd373dc357b625fb4f3fade75bf1aed816ff1532cb455b8938b4da509d2
wholeframe_rgb_t50_224/samples/hockey_hockey_000337_62cb788ac5d6.pt,hockey_hockey_000337_62cb788ac5d6,1,violence,train,hockey,data\merged\videos\violence\hockey_000337.avi,hockey_000337.avi,50,224,224,uint8,wholeframe,13,8.0,58bfd39c28ee577d2cc7f44f2f37655f9481c66b378176494e1a545e183bf6c1
wholeframe_rgb_t50_224/samples/movies2_movies2_001082_a4b66488cb16.pt,movies2_movies2_001082_a4b66488cb16,1,violence,train,movies2,data\merged\videos\violence\movies2_001082.mp4,movies2_001082.mp4,50,224,224,uint8,wholeframe,40,8.0,e53bfae04d2f67f003af6df899d905a763d8c1b7f88e66aa61db0e0d8d509ed9
wholeframe_rgb_t50_224/samples/hockey_hockey_000314_c6952402cd0b.pt,hockey_hockey_000314_c6952402cd0b,1,violence,train,hockey,data\merged\videos\violence\hockey_000314.avi,hockey_000314.avi,50,224,224,uint8,wholeframe,13,8.0,85e0e897d2a454ac21ef52401b6ce57accf3f0e96526408c51ca21024d659d1c
wholeframe_rgb_t50_224/samples/surv_fight_surv_fight_001835_ce1bd85cd895.pt,surv_fight_surv_fight_001835_ce1bd85cd895,0,non_violence,train,surv_fight,data\merged\videos\non_violence\surv_fight_001835.mp4,surv_fight_001835.mp4,50,224,224,uint8,wholeframe,16,8.0,18c586d285f9fb97534ae8ef1f9a6cb35d03f3eb5bed8315584c3acd5975060f
wholeframe_rgb_t50_224/samples/hockey_hockey_000060_e35fb5f6fa83.pt,hockey_hockey_000060_e35fb5f6fa83,1,violence,train,hockey,data\merged\videos\violence\hockey_000060.avi,hockey_000060.avi,50,224,224,uint8,wholeframe,13,8.0,9b2ae701b3c5ac904240c8d7797671e30e06c444d25709b507a78f36969842ce
wholeframe_rgb_t50_224/samples/movies2_movies2_000834_73af7a0eb676.pt,movies2_movies2_000834_73af7a0eb676,1,violence,train,movies2,data\merged\videos\violence\movies2_000834.mp4,movies2_000834.mp4,50,224,224,uint8,wholeframe,33,8.0,45d17a216310fb67d5f8315c9ba93b0e1742921a3c85cf148443d2c3e94a675b
wholeframe_rgb_t50_224/samples/hockey_hockey_000389_bab77319f555.pt,hockey_hockey_000389_bab77319f555,1,violence,train,hockey,data\merged\videos\violence\hockey_000389.avi,hockey_000389.avi,50,224,224,uint8,wholeframe,13,8.0,4faf5be26df053bf2835b81807d32cabe5b86d6cf0d349eba7be92ea24f8efd7
wholeframe_rgb_t50_224/samples/movies2_movies2_001028_e3bf7e0f47fe.pt,movies2_movies2_001028_e3bf7e0f47fe,1,violence,train,movies2,data\merged\videos\violence\movies2_001028.mp4,movies2_001028.mp4,50,224,224,uint8,wholeframe,40,8.0,41c683bc86cd0821182ba54618be16fc1d26f58e002ce39f8aa78a69301c718c
wholeframe_rgb_t50_224/samples/hockey_hockey_000463_e57645690ab3.pt,hockey_hockey_000463_e57645690ab3,1,violence,train,hockey,data\merged\videos\violence\hockey_000463.avi,hockey_000463.avi,50,224,224,uint8,wholeframe,13,8.0,ece5f1579f6a3056cd922445f51ed08a322741e0c2aa50a37dcac7cb61e61ee8
wholeframe_rgb_t50_224/samples/hockey_hockey_000211_c7ad1388e456.pt,hockey_hockey_000211_c7ad1388e456,1,violence,train,hockey,data\merged\videos\violence\hockey_000211.avi,hockey_000211.avi,50,224,224,uint8,wholeframe,13,8.0,67fc1466dd71d1c50e28ab38cf369f5ce4473fb0f8026a949e1debc02291102d
wholeframe_rgb_t50_224/samples/hockey_hockey_000172_b29564400a83.pt,hockey_hockey_000172_b29564400a83,0,non_violence,train,hockey,data\merged\videos\non_violence\hockey_000172.avi,hockey_000172.avi,50,224,224,uint8,wholeframe,13,8.0,6be051e3578274840b259f217694c07a50d33451cd002a514663e8ea964fecf4
wholeframe_rgb_t50_224/samples/rwf2000_rwf2000_001655_4f95f8c54bdf.pt,rwf2000_rwf2000_001655_4f95f8c54bdf,1,violence,train,rwf2000,data\merged\videos\violence\rwf2000_001655.mp4,rwf2000_001655.mp4,50,224,224,uint8,wholeframe,27,8.0,05e443b8ba7a3ca71a9ceacb91c4725323da10c7c2cb74d79af1b46a9baf9274
wholeframe_rgb_t50_224/samples/hockey_hockey_000175_ddab02ea2c96.pt,hockey_hockey_000175_ddab02ea2c96,0,non_violence,train,hockey,data\merged\videos\non_violence\hockey_000175.avi,hockey_000175.avi,50,224,224,uint8,wholeframe,13,8.0,5f737a54878fbc9df448f10abf42accc940e51c024048ee2b9e32156a2f10aba
wholeframe_rgb_t50_224/samples/movies2_movies2_000641_d6137b3dc3f8.pt,movies2_movies2_000641_d6137b3dc3f8,1,violence,train,movies2,data\merged\videos\violence\movies2_000641.mp4,movies2_000641.mp4,50,224,224,uint8,wholeframe,46,8.0,89187f7e1b8a7bc436620986db3e96c1e3318473b0c65483d900ca12e4f4753e
wholeframe_rgb_t50_224/samples/movies2_movies2_000966_c06990c62f98.pt,movies2_movies2_000966_c06990c62f98,1,violence,train,movies2,data\merged\videos\violence\movies2_000966.mp4,movies2_000966.mp4,50,224,224,uint8,wholeframe,37,8.0,5db7fb9baa9b9e5482ff5ba02249a5c0868a43e0243501afe98cabb800f95fe6
wholeframe_rgb_t50_224/samples/surv_fight_surv_fight_001870_a6e2ff24e976.pt,surv_fight_surv_fight_001870_a6e2ff24e976,0,non_violence,train,surv_fight,data\merged\videos\non_violence\surv_fight_001870.mp4,surv_fight_001870.mp4,50,224,224,uint8,wholeframe,16,8.0,8e61277e555ac43083bdcc63d8b0d4470e58a3b34396b6bd42aae0cb1e217658
wholeframe_rgb_t50_224/samples/hockey_hockey_000452_dbd503495f35.pt,hockey_hockey_000452_dbd503495f35,1,violence,train,hockey,data\merged\videos\violence\hockey_000452.avi,hockey_000452.avi,50,224,224,uint8,wholeframe,13,8.0,fb8a643610fc5bc6a882f453fa4ef4f512ed3797db39603f65c8aa1dc215e56d
wholeframe_rgb_t50_224/samples/hockey_hockey_000037_a0fe7058bedb.pt,hockey_hockey_000037_a0fe7058bedb,1,violence,train,hockey,data\merged\videos\violence\hockey_000037.avi,hockey_000037.avi,50,224,224,uint8,wholeframe,13,8.0,02318b4e0c6d5698d78b7fa6021bc9cf233acfa66857f0f0b8ffe2627e0fc6ad
wholeframe_rgb_t50_224/samples/movies2_movies2_001070_a5685e91e5bc.pt,movies2_movies2_001070_a5685e91e5bc,1,violence,train,movies2,data\merged\videos\violence\movies2_001070.mp4,movies2_001070.mp4,50,224,224,uint8,wholeframe,40,8.0,0b1612b5e3ad88f5632874a98c83e3690f74a346755683e4724719c1fc9a7e78
