video_id,source_dataset,label,old_split,semantic_group_id,group_method,status,exclusion_reason,new_split,m1_cache_available,m3_cache_available
hockey_hockey_000267_2e13bcafb08a,hockey,0,train,pcg_08249448576f4f66,perceptual-candidate connected component; reviewed distinct edges dismissed,excluded,candidate_component_label_conflict,excluded,True,True
rwf2000_rwf2000_001682_3588d37c2a00,rwf2000,0,train,pcg_797d26f23ff9e034,perceptual-candidate connected component; reviewed distinct edges dismissed,excluded,candidate_component_label_conflict,excluded,True,True
rwf2000_rwf2000_001758_ed0f7abb6a7e,rwf2000,1,train,pcg_797d26f23ff9e034,perceptual-candidate connected component; reviewed distinct edges dismissed,excluded,candidate_component_label_conflict,excluded,True,True
hockey_hockey_000271_d7ac369d4659,hockey,0,train,pcg_6a6cdf1a70a44ec3,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
movies2_movies2_000774_9b917ec084cd,movies2,1,train,pcg_168b01cded89d11c,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
hockey_hockey_000143_ccc1f41e910b,hockey,0,train,pcg_e37e546d8708116d,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
hockey_hockey_000190_543321740b5e,hockey,1,train,pcg_9196d3e2bce6660e,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
movies2_movies2_000818_e37d18e0cd58,movies2,0,train,pcg_f87072d38d75bedc,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,test,True,True
movies2_movies2_001310_25d10a5489af,movies2,1,train,pcg_d0cacef3f70e7ab2,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
surv_fight_surv_fight_001930_cba07ae42145,surv_fight,1,train,pcg_47cfbfeb1c063cd6,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,test,True,True
hockey_hockey_000026_2adccb79737b,hockey,0,train,pcg_08249448576f4f66,perceptual-candidate connected component; reviewed distinct edges dismissed,excluded,candidate_component_label_conflict,excluded,True,True
movies2_movies2_001238_7ef77c71484f,movies2,1,train,pcg_db54ae558a53717c,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,test,True,True
hockey_hockey_000081_67a96a70e93b,hockey,0,train,pcg_2cfb1b12984d4dcf,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
hockey_hockey_000337_62cb788ac5d6,hockey,1,train,pcg_1a42c8cb564bf0b7,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
movies2_movies2_001082_a4b66488cb16,movies2,1,train,pcg_c27cbeda2d9f9d58,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
hockey_hockey_000314_c6952402cd0b,hockey,1,train,pcg_259c9285de471a97,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,test,True,True
surv_fight_surv_fight_001835_ce1bd85cd895,surv_fight,0,train,pcg_bcb464ec1f257b85,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,test,True,True
hockey_hockey_000060_e35fb5f6fa83,hockey,1,train,pcg_7b847fb07a17f932,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
movies2_movies2_000834_73af7a0eb676,movies2,1,train,pcg_a537071652643831,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
hockey_hockey_000389_bab77319f555,hockey,1,train,pcg_2add0c9f33c216c7,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
movies2_movies2_001028_e3bf7e0f47fe,movies2,1,train,pcg_585f688057735d56,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
hockey_hockey_000463_e57645690ab3,hockey,1,train,pcg_3c04c85a0deb49fc,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
hockey_hockey_000211_c7ad1388e456,hockey,1,train,pcg_8f801e754700d884,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
hockey_hockey_000172_b29564400a83,hockey,0,train,pcg_3e6bb4e89552f730,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
rwf2000_rwf2000_001655_4f95f8c54bdf,rwf2000,1,train,pcg_207f9095dba7a7f3,perceptual-candidate connected component; reviewed distinct edges dismissed,excluded,candidate_component_label_conflict,excluded,True,True
hockey_hockey_000175_ddab02ea2c96,hockey,0,train,pcg_f5588304e9fb8f9d,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
movies2_movies2_000641_d6137b3dc3f8,movies2,1,train,pcg_7f4454d0439a8353,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
movies2_movies2_000966_c06990c62f98,movies2,1,train,pcg_ef478f2a6fc88f87,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
surv_fight_surv_fight_001870_a6e2ff24e976,surv_fight,0,train,pcg_d4af1f7b0f1efc8b,perceptual-candidate connected component; reviewed distinct edges dismissed,excluded,m3_cache_unavailable,excluded,True,False
hockey_hockey_000452_dbd503495f35,hockey,1,train,pcg_dab09bdafb617ece,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
hockey_hockey_000037_a0fe7058bedb,hockey,1,train,pcg_a8ff4928360aa28b,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
movies2_movies2_001070_a5685e91e5bc,movies2,1,train,pcg_13e954bcc1ec14ec,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
hockey_hockey_000392_aaaf657a7aa0,hockey,1,train,pcg_6ae8a88315ce627c,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,val,True,True
hockey_hockey_000193_2bf7bc9fc05e,hockey,0,train,pcg_b2f44402b0795db7,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
surv_fight_surv_fight_001854_22c638193acd,surv_fight,0,train,pcg_cdfdea39717959a8,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,val,True,True
movies2_movies2_000863_75dfef2cedb4,movies2,1,train,pcg_10471ff83376edc1,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
movies2_movies2_000886_2e542e7b385e,movies2,0,train,pcg_ce5502fa68bc4812,perceptual-candidate connected component; reviewed distinct edges dismissed,excluded,m3_cache_unavailable,excluded,True,False
movies2_movies2_001388_63da6e4f1d80,movies2,0,train,pcg_0e72288598ab1eca,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
violent_flows_violent_flows_001616_4c4ca151a790,violent_flows,0,train,pcg_82d59d853adee996,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
rwf2000_rwf2000_001730_5f8206295f99,rwf2000,0,train,pcg_207f9095dba7a7f3,perceptual-candidate connected component; reviewed distinct edges dismissed,excluded,candidate_component_label_conflict,excluded,True,True
movies2_movies2_000551_5a3304ebc02e,movies2,1,train,pcg_00701a8d146e058e,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
movies2_movies2_000706_a580517e88f7,movies2,0,train,pcg_fbce5f189ee938f6,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
movies2_movies2_000943_2c46d1ef1fa9,movies2,1,train,pcg_b4b4ea824dd24c06,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,val,True,True
surv_fight_surv_fight_001829_f74119f784e8,surv_fight,0,train,pcg_ef734c084f9f85f4,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
hockey_hockey_000214_8c6aef1f166f,hockey,0,train,pcg_c439b3f287720f4b,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
hockey_hockey_000083_d3b0bf971953,hockey,1,train,pcg_27aabfe8a174416f,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,val,True,True
surv_fight_surv_fight_001833_aa1c47444ccc,surv_fight,0,train,pcg_6d6f37953c5eb66f,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,test,True,True
movies2_movies2_001461_9600ac422422,movies2,1,train,pcg_a75582ef56a83731,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,val,True,True
movies2_movies2_001037_bf78169858c6,movies2,0,train,pcg_3c2055c5363d968c,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
violent_flows_violent_flows_001600_5716706f9ebd,violent_flows,0,train,pcg_ad7d726aad2fa062,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
movies2_movies2_001494_a1b5214fa797,movies2,1,train,pcg_5360844599a1cbbc,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
movies2_movies2_001403_fbd2de70cb8b,movies2,0,train,pcg_e75fb91b48855308,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,val,True,True
hockey_hockey_000204_bdce7f48b5d9,hockey,1,train,pcg_b0c8bcad6746803b,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
movies2_movies2_000593_227adc93fe49,movies2,1,train,pcg_d2985790c52dff6c,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
movies2_movies2_000735_303bf8468bee,movies2,0,train,pcg_398f1a9175f94ed4,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
movies2_movies2_000561_2de78ccf8e44,movies2,0,train,pcg_8095e5d1e5060072,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,val,True,True
movies2_movies2_001007_57808b7456db,movies2,0,train,pcg_eea96c45ac2a2fb3,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
hockey_hockey_000358_caa98a61d5e5,hockey,0,train,pcg_262d59e0ed135517,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,val,True,True
violent_flows_violent_flows_001549_98278d23b551,violent_flows,1,train,pcg_c90ab69ca888effc,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
rwf2000_rwf2000_001714_9181f7ca34e0,rwf2000,1,train,pcg_207f9095dba7a7f3,perceptual-candidate connected component; reviewed distinct edges dismissed,excluded,candidate_component_label_conflict,excluded,True,True
hockey_hockey_000144_ead86a47278c,hockey,1,train,pcg_ebef9de46e5849d0,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,val,True,True
rwf2000_rwf2000_001698_918c6cdbb5c2,rwf2000,0,train,pcg_797d26f23ff9e034,perceptual-candidate connected component; reviewed distinct edges dismissed,excluded,candidate_component_label_conflict,excluded,True,True
violent_flows_violent_flows_001566_0d12b4d40164,violent_flows,0,train,pcg_8f4d343853206f00,perceptual-candidate connected component; reviewed distinct edges dismissed,excluded,m3_cache_unavailable,excluded,True,False
surv_fight_surv_fight_001867_a3f5dc559a13,surv_fight,0,train,pcg_4091db132e7f9471,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
movies2_movies2_000773_51c0b14ab0a6,movies2,0,train,pcg_0f925002fcec0cc3,perceptual-candidate connected component; reviewed distinct edges dismissed,excluded,m3_cache_unavailable,excluded,True,False
rwf2000_rwf2000_001641_9805cd898144,rwf2000,0,train,pcg_207f9095dba7a7f3,perceptual-candidate connected component; reviewed distinct edges dismissed,excluded,candidate_component_label_conflict,excluded,True,True
rwf2000_rwf2000_001636_da998f670c97,rwf2000,1,train,pcg_18842c36ec85f1b1,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,test,True,True
hockey_hockey_000057_ad3d9325d781,hockey,0,train,pcg_3fb1a9059494e505,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
movies2_movies2_000693_d625f9c800f4,movies2,0,train,pcg_5f9b5e6fe7c44dfc,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
hockey_hockey_000413_08af7c762c8a,hockey,0,train,pcg_1329f58f33afbd1f,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,test,True,True
movies2_movies2_000711_e05cf4f0b8b2,movies2,0,train,pcg_0f09a6c6cccc0c52,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
movies2_movies2_001181_93df04e5c335,movies2,1,train,pcg_d45648c7448b2258,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
movies2_movies2_000925_40652fcfa239,movies2,0,train,pcg_8cecba60130aac62,perceptual-candidate connected component; reviewed distinct edges dismissed,excluded,m3_cache_unavailable,excluded,True,False
movies2_movies2_000600_26323a807c58,movies2,1,train,pcg_b34683637986ab3c,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
movies2_movies2_000655_a9bc34843bb0,movies2,0,train,pcg_852c884282c6a50a,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,val,True,True
movies2_movies2_001236_bfca302e77b3,movies2,0,train,pcg_9623624f885c16be,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,test,True,True
movies2_movies2_000544_b9ef43db74d4,movies2,1,train,pcg_7e6f4aa229933f37,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
movies2_movies2_000595_9fc85c831486,movies2,0,train,pcg_4ee55b20be1b84ce,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
hockey_hockey_000424_3ab539e86d55,hockey,1,train,pcg_399c41f1ca33849c,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
hockey_hockey_000214_5cc769750f98,hockey,1,train,pcg_355f0ad75b42ea9a,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
hockey_hockey_000361_3996845179b4,hockey,0,train,pcg_e739dee59357c948,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
movies2_movies2_001097_6a6a613cc41f,movies2,1,train,pcg_ad3f28acbbf481df,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,test,True,True
movies2_movies2_000772_15934cb1a358,movies2,0,train,pcg_4ee184b7be7949d4,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
movies2_movies2_001064_4d28e17709cd,movies2,1,train,pcg_a9f138f0427c0871,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
movies2_movies2_000887_ecea45b7a5a4,movies2,0,train,pcg_1d73ee824afe2a36,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,val,True,True
movies2_movies2_000877_403b1f9ac04b,movies2,1,train,pcg_ab9ff11a2f2fa73a,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
movies2_movies2_001273_7c87f6ba977f,movies2,1,train,pcg_f6f5783963381973,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
rwf2000_rwf2000_001841_d6a0e8c1041c,rwf2000,1,train,pcg_6fdb52f626e3315b,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
movies2_movies2_001407_7c04d7802032,movies2,0,train,pcg_5822ee7558427675,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
rwf2000_rwf2000_001724_9605b5f157aa,rwf2000,1,train,pcg_6f72fa0ad49d8c65,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
hockey_hockey_000475_3fdd4e7c3332,hockey,1,train,pcg_e0f7ea6f2214ec1b,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
movies2_movies2_000840_c102c72b6820,movies2,1,train,pcg_f8d625218879b89a,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
movies2_movies2_001319_67afed50b6f6,movies2,0,train,pcg_48095ae3d35cd9e5,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,val,True,True
hockey_hockey_000005_1579d6e71f1b,hockey,1,train,pcg_039bba7841c85e90,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
movies2_movies2_001482_2dd1d2a20f0f,movies2,1,train,pcg_6874f5ddfedca4f8,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
surv_fight_surv_fight_001775_af076eb19ad8,surv_fight,0,train,pcg_156ce93e31cd4dd8,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
movies2_movies2_001374_85484d652a1b,movies2,1,train,pcg_2ef5f811631d2552,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
hockey_hockey_000202_67a33286153f,hockey,1,train,pcg_f36c8e66d37a423a,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
rwf2000_rwf2000_001706_0f502591f1bf,rwf2000,1,train,pcg_207f9095dba7a7f3,perceptual-candidate connected component; reviewed distinct edges dismissed,excluded,candidate_component_label_conflict,excluded,True,True
movies2_movies2_000976_f89aec079763,movies2,1,train,pcg_59bfeb620ff39407,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
hockey_hockey_000229_ad50b430901e,hockey,1,train,pcg_5d59132aa5a3f0f5,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
rwf2000_rwf2000_001785_edd10bd6f2da,rwf2000,1,train,pcg_c22a881cc609cd38,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
movies2_movies2_001422_8de1e8c517ad,movies2,0,train,pcg_6df4790c21fe2f60,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,val,True,True
hockey_hockey_000087_f2874469b6d4,hockey,1,train,pcg_dbff3379d077a9a5,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
violent_flows_violent_flows_001533_c126dc3752d9,violent_flows,1,train,pcg_c1963ef4d6f7c989,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
movies2_movies2_000644_f855b8d00926,movies2,0,train,pcg_dcc847e78381926e,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,test,True,True
hockey_hockey_000020_2c18e4b86688,hockey,1,train,pcg_f6f968ce9a89f0e3,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
movies2_movies2_000904_777b871b934f,movies2,1,train,pcg_48f254f8fa6b3ac9,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
movies2_movies2_000680_463c5fcd0976,movies2,1,train,pcg_48cf1876aa2835ec,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
hockey_hockey_000167_94c5e5fa0524,hockey,1,train,pcg_8a636b1ac5c369c6,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
hockey_hockey_000359_b75d068016e8,hockey,0,train,pcg_08249448576f4f66,perceptual-candidate connected component; reviewed distinct edges dismissed,excluded,candidate_component_label_conflict,excluded,True,True
movies2_movies2_000811_7ca7ba01a543,movies2,0,train,pcg_5f0ec8cdece193be,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
violent_flows_violent_flows_001529_4de90d4c2b80,violent_flows,1,train,pcg_3fb536da91896b7e,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,test,True,True
surv_fight_surv_fight_001765_22e96b70cf99,surv_fight,0,train,pcg_f4d0f17b773aa86b,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
movies2_movies2_000565_5694b92332d4,movies2,1,train,pcg_809b957d73ff42cd,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,test,True,True
hockey_hockey_000026_8c21f8ec5591,hockey,1,train,pcg_610fac9258091039,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
violent_flows_violent_flows_001594_b0f95295c881,violent_flows,0,train,pcg_38c8a521b882b01d,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,val,True,True
surv_fight_surv_fight_001976_180596020afa,surv_fight,1,train,pcg_117f90a551605d33,perceptual-candidate connected component; reviewed distinct edges dismissed,excluded,candidate_component_label_conflict,excluded,True,True
movies2_movies2_000745_d09e9e95725a,movies2,0,train,pcg_b62760fc24dab70c,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,val,True,True
hockey_hockey_000095_6c630d4e3a59,hockey,0,train,pcg_266525e8b1ab05df,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
movies2_movies2_001161_034bec845985,movies2,1,train,pcg_c09f07f8f076c295,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
movies2_movies2_001071_608e55fde8d7,movies2,1,train,pcg_85dd5e55c3226922,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
rwf2000_rwf2000_001727_acc9c1a3af24,rwf2000,1,train,pcg_207f9095dba7a7f3,perceptual-candidate connected component; reviewed distinct edges dismissed,excluded,candidate_component_label_conflict,excluded,True,True
movies2_movies2_000729_cf613607cfa8,movies2,1,train,pcg_7b131361ce5f920d,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
movies2_movies2_001018_54b1a0ab6ff0,movies2,1,train,pcg_f9ec0a7cee6a3ef0,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
violent_flows_violent_flows_001503_083f41a2e2cb,violent_flows,0,train,pcg_e55e7ec8a4c64863,perceptual-candidate connected component; reviewed distinct edges dismissed,excluded,m3_cache_unavailable,excluded,True,False
hockey_hockey_000071_4983b26e78b8,hockey,0,train,pcg_08249448576f4f66,perceptual-candidate connected component; reviewed distinct edges dismissed,excluded,candidate_component_label_conflict,excluded,True,True
violent_flows_violent_flows_001602_93efe5653af2,violent_flows,1,train,pcg_71db1805bb03ef37,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
rwf2000_rwf2000_001628_ee8895c1b585,rwf2000,0,train,pcg_207f9095dba7a7f3,perceptual-candidate connected component; reviewed distinct edges dismissed,excluded,candidate_component_label_conflict,excluded,True,True
rwf2000_rwf2000_001722_a3b44d80056b,rwf2000,0,train,pcg_2fa0779ed0a603c3,perceptual-candidate connected component; reviewed distinct edges dismissed,excluded,candidate_component_label_conflict,excluded,True,True
movies2_movies2_000815_5acbc118825c,movies2,1,train,pcg_8dd468a92c25e3d9,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
movies2_movies2_000701_5bce0b8c267a,movies2,1,train,pcg_a390c734615d0ee7,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,test,True,True
hockey_hockey_000482_37dc705d1405,hockey,0,train,pcg_fda9ab9f254c5c68,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
movies2_movies2_001037_5b479a3e8e10,movies2,1,train,pcg_30603d09f1132b9a,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
movies2_movies2_000963_5e2d9fba9974,movies2,1,train,pcg_feea21b6e7080b7c,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
rwf2000_rwf2000_001846_06083829ab5b,rwf2000,1,train,pcg_3eb2d64877cc48f9,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
rwf2000_rwf2000_001703_a13499aec540,rwf2000,0,train,pcg_57513a9588d18461,perceptual-candidate connected component; reviewed distinct edges dismissed,excluded,candidate_component_label_conflict,excluded,True,True
violent_flows_violent_flows_001588_7c47f969850c,violent_flows,0,train,pcg_c5876a336e6f8a43,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
movies2_movies2_001178_72db867b9c0f,movies2,0,train,pcg_9b8a70bd90931872,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,val,True,True
movies2_movies2_000814_c53964a8eda4,movies2,0,train,pcg_efa4ec211a9a4920,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
hockey_hockey_000082_35c47b6820d0,hockey,0,train,pcg_ca6c9ee74db46f64,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,test,True,True
rwf2000_rwf2000_001684_63b6133f9111,rwf2000,0,train,pcg_797d26f23ff9e034,perceptual-candidate connected component; reviewed distinct edges dismissed,excluded,candidate_component_label_conflict,excluded,True,True
surv_fight_surv_fight_001887_d9e8d991b4df,surv_fight,0,train,pcg_e29b08d4aa428802,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
movies2_movies2_000716_1a30b9d417b8,movies2,0,train,pcg_642f61da915b0fb5,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
hockey_hockey_000376_dcff81167dd0,hockey,0,train,pcg_08249448576f4f66,perceptual-candidate connected component; reviewed distinct edges dismissed,excluded,candidate_component_label_conflict,excluded,True,True
hockey_hockey_000433_105c4904e953,hockey,0,train,pcg_08249448576f4f66,perceptual-candidate connected component; reviewed distinct edges dismissed,excluded,candidate_component_label_conflict,excluded,True,True
movies2_movies2_000620_64f40b3c021c,movies2,0,train,pcg_c4172af1155ca94b,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,test,True,True
movies2_movies2_000625_6bb96964fea4,movies2,1,train,pcg_f5bd05e11578c2dd,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
movies2_movies2_001364_bce8ec0dcdbf,movies2,1,train,pcg_b1626b97eef00999,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
movies2_movies2_000544_fee7cd438878,movies2,0,train,pcg_c0d5970b7c5f4448,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,test,True,True
movies2_movies2_001239_93bdd3fd1a23,movies2,1,train,pcg_c8199ca94ee30cb8,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
movies2_movies2_001079_7ebb4a3955e3,movies2,0,train,pcg_d3213433aa7a1753,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
hockey_hockey_000215_4ab28bbfc91f,hockey,0,train,pcg_08249448576f4f66,perceptual-candidate connected component; reviewed distinct edges dismissed,excluded,candidate_component_label_conflict,excluded,True,True
movies2_movies2_001138_ca93cd8fdd8a,movies2,1,train,pcg_a43cbe7dc1ba57d5,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,val,True,True
violent_flows_violent_flows_001572_fadab832d7a5,violent_flows,1,train,pcg_76ef601b38a7bf72,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
movies2_movies2_001000_7ac78432e140,movies2,0,train,pcg_7fcda0acfc393a68,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
hockey_hockey_000312_96753bb10f13,hockey,0,train,pcg_ac345c0528737e4d,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
movies2_movies2_000652_44e2dbe766d3,movies2,0,train,pcg_684cae86a8e47d93,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
violent_flows_violent_flows_001531_0747d32145d9,violent_flows,1,train,pcg_eb6303557759b062,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
movies2_movies2_001118_5de55aa311dd,movies2,1,train,pcg_f8926bf028356102,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,val,True,True
hockey_hockey_000307_4d26b5c6670e,hockey,1,train,pcg_a1277eded1e1a76a,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
movies2_movies2_000612_dc0a35adb410,movies2,1,train,pcg_470856b0d2a765a5,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
movies2_movies2_001173_2a5bbde136db,movies2,0,train,pcg_495d8dfaf9b02b17,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
hockey_hockey_000363_7a0a09260e87,hockey,0,train,pcg_a081f03e3b3fb311,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
movies2_movies2_001118_78859eb59657,movies2,0,train,pcg_baff0444776b1364,perceptual-candidate connected component; reviewed distinct edges dismissed,excluded,m3_cache_unavailable,excluded,True,False
hockey_hockey_000436_d449739f3814,hockey,0,train,pcg_6f867f5bcf941e1e,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,val,True,True
movies2_movies2_000862_c59e107fe004,movies2,0,train,pcg_eb311a3a6ae483dd,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
movies2_movies2_001170_e8c4831bdc81,movies2,0,train,pcg_4cc51fff6bd177ce,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
