video_id,source_dataset,label,split,semantic_group_id,source_video_relative,original_dataset_relative,merged_filename,clip_length,frame_count,sample_fps,m1_cached_tensor_sha256,raw_video_size_bytes,raw_video_sha256
movies2_movies2_000892_5fce9ed56745,movies2,1,train,pcg_4627d2f11bebc117,data/merged/videos/violence/movies2_000892.mp4,Real Life Violence Dataset/Violence/V_450.mp4,movies2_000892.mp4,50,41,8.0,00384ffacd3ba7000caccb8a35682c169847a2069fa2f74c8964fd6c3be29dec,1146635,0b629a1bea75625d166d5e081f8bb8fc28e7c96d86e924605218c4b13df53617
movies2_movies2_000892_fd7bd8bb2165,movies2,0,test,pcg_3b8838b5ba8c6e3d,data/merged/videos/non_violence/movies2_000892.mp4,Real Life Violence Dataset/NonViolence/NV_450.mp4,movies2_000892.mp4,50,40,8.0,4fb0fc3279b30fd99c02d2bc2ac3fd4f3b5a6693ebcbdee9b109f029181b1034,314496,a4eb9c29a0778d99554ca93566d0dedf6d6a39701a185aefd0a0eb59f68a0167
movies2_movies2_000893_925ab6912369,movies2,1,train,pcg_c78769410e64aa67,data/merged/videos/violence/movies2_000893.mp4,Real Life Violence Dataset/Violence/V_451.mp4,movies2_000893.mp4,50,32,8.0,bef8741538612c40b2b19da2b681370197baf05ad23ca009e49e15f6d50150d6,672301,b3591d341e30c50446843851362d9de26ba626e3e9b94a0ff40a35f9c0d6cca4
movies2_movies2_000893_efadcca2450e,movies2,0,train,pcg_d995b68d10c4e1c7,data/merged/videos/non_violence/movies2_000893.mp4,Real Life Violence Dataset/NonViolence/NV_451.mp4,movies2_000893.mp4,50,40,8.0,da4335152ff154ac1571f593376ffdf4cbe54f768d6e10ccc382d3be0c7b2ac3,341042,85d1e0e199afc65a4d371327b072499d736446da502d1c849a1c8348626dfb2e
movies2_movies2_000894_714148973254,movies2,0,train,pcg_d995b68d10c4e1c7,data/merged/videos/non_violence/movies2_000894.mp4,Real Life Violence Dataset/NonViolence/NV_452.mp4,movies2_000894.mp4,50,40,8.0,72263bd3ff35470ce38495156722c83e7d1bad19b8f972a42bf6f266f9e65b9e,323859,0004ad382bbad65c6efb5901c4eb629e3b7e9b3b37417cd99e5175774ab0f9f0
movies2_movies2_000894_ae3c525bdc22,movies2,1,train,pcg_7fbc0bd07cb242b3,data/merged/videos/violence/movies2_000894.mp4,Real Life Violence Dataset/Violence/V_452.mp4,movies2_000894.mp4,50,38,8.0,a5c1069cb8da35e8962b4072c7ea8221bcebaabe1284af2fa8b0c196c63cddca,1133526,8ab9fbc2ecf04871e617c1a6ef8fdbda77a22297ecc5cfe1fdd89f1604b2704a
movies2_movies2_000895_19f81d4e70c9,movies2,0,train,pcg_d995b68d10c4e1c7,data/merged/videos/non_violence/movies2_000895.mp4,Real Life Violence Dataset/NonViolence/NV_453.mp4,movies2_000895.mp4,50,40,8.0,298fa41bc2c29a806f422fcd6d57b33f15c83a9272ddfc1a70b3fcf0e76df640,189115,e4f468cc0da5f19ac0266dfca118f3b7926f691853767812431c5a13deedbbd6
movies2_movies2_000895_b475afe0c8e1,movies2,1,train,pcg_f88f0fd6e9c20105,data/merged/videos/violence/movies2_000895.mp4,Real Life Violence Dataset/Violence/V_453.mp4,movies2_000895.mp4,50,32,8.0,f432f73cb719b345c1fc267c8b074e1a9d83575f1bd00a9799784c0c8d89e0a9,1085660,05ec51659b1e79a5e333423a758119260f57ee92826f20af4d79ee8aabc25b86
movies2_movies2_000896_3a7f82dfa2a3,movies2,1,train,pcg_796430ef16b5da6e,data/merged/videos/violence/movies2_000896.mp4,Real Life Violence Dataset/Violence/V_454.mp4,movies2_000896.mp4,50,38,8.0,c5b27d04b83088bcc708bcfc712e4b4f15505dc47568f0b35c21a54be1e4bbd7,1336967,702c1b25629b4ed691a69d29808859e6d6e79d8c9e80f36475eed8ecaf80bd1d
movies2_movies2_000896_8e513e01fff1,movies2,0,train,pcg_8399aa83825aedf8,data/merged/videos/non_violence/movies2_000896.mp4,Real Life Violence Dataset/NonViolence/NV_454.mp4,movies2_000896.mp4,50,40,8.0,638590906a41d7d8cde4c47f3fbd76bb4ee9e06e8dcd774cf9b3019ea7c4f022,242854,a6c8d3497336fbe2703248268e63ed06fef693b83995b12b0d791111d3d7f042
movies2_movies2_000897_5e6be4bc1d7f,movies2,0,val,pcg_e5728d249ada9129,data/merged/videos/non_violence/movies2_000897.mp4,Real Life Violence Dataset/NonViolence/NV_455.mp4,movies2_000897.mp4,50,40,8.0,4bda0be5ad71b63b112f96a9bcc790609121eb050d0ba459b74b5b5ca27755e7,511697,99756db11d92125976541aa8940722aeb1dd0a14e0bfcafaf577c0be3bbca6ff
movies2_movies2_000897_db6808a47340,movies2,1,test,pcg_329e942de8414c4a,data/merged/videos/violence/movies2_000897.mp4,Real Life Violence Dataset/Violence/V_455.mp4,movies2_000897.mp4,50,36,8.0,e45bd06d48267657a850ced770822ddc0603bc3ed0c4a7eaf44e4d6574318fb5,1395929,b36d31a2d06c0fdc25fd6c9b6c4f35e366318f68b9b4f349fa5c50ca968dd2ef
movies2_movies2_000898_922b460a2a60,movies2,0,train,pcg_2af4bc278a034f69,data/merged/videos/non_violence/movies2_000898.mp4,Real Life Violence Dataset/NonViolence/NV_456.mp4,movies2_000898.mp4,50,40,8.0,e9559191b80125f704ea2a3edef497747e9c42415b856992d65b4fa0a6d6bf2d,432429,3da38d7184d59be866bae93fca91d7251f3fe66438f1226f1d41159098da0801
movies2_movies2_000898_99d28d91da9b,movies2,1,test,pcg_66c454c204f7c79a,data/merged/videos/violence/movies2_000898.mp4,Real Life Violence Dataset/Violence/V_456.mp4,movies2_000898.mp4,50,34,8.0,3c03f39d369366dfc1b5e92dd925244488a0a1a442492fae0c96c05512f6415f,972157,df7eace1a36de0d70488125f0acf9c7960194f271b4aa951e72a74d9930acace
movies2_movies2_000899_3dca5db61baf,movies2,0,train,pcg_4f8364e76cc746be,data/merged/videos/non_violence/movies2_000899.mp4,Real Life Violence Dataset/NonViolence/NV_457.mp4,movies2_000899.mp4,50,40,8.0,0aa146e9cbc26ce006863dffa80a96094b40bcab7bd4b0fadf60a9923862c92d,457002,31eb5e52b347920b32936d9d7cd4424196e05beae0b22a08572bfa5165679026
movies2_movies2_000899_cb6dd832815f,movies2,1,test,pcg_149a26afa7f24075,data/merged/videos/violence/movies2_000899.mp4,Real Life Violence Dataset/Violence/V_457.mp4,movies2_000899.mp4,50,35,8.0,b6cd7bdb4978dd52c4a81a12905b7d90d3d3dffb7ce629d62072a622bdcb0726,766900,1c345fe58d9eed3c9d04b68fd19b8523c7c03babdf93be081cf3a819eaeb1afe
movies2_movies2_000900_04d9776695e7,movies2,0,train,pcg_9853141c374b73fa,data/merged/videos/non_violence/movies2_000900.mp4,Real Life Violence Dataset/NonViolence/NV_458.mp4,movies2_000900.mp4,50,40,8.0,e431c4490b7bd26c82a7dd0ffc811aed347ac1800ef2168f675c0bf341a6390e,479770,13dd1431e238a63f40fc2983d95558fb6ba6ef44bc3f2dd3a1eb9de4696e915a
movies2_movies2_000900_817df3a1acab,movies2,1,val,pcg_e1c5341dae268148,data/merged/videos/violence/movies2_000900.mp4,Real Life Violence Dataset/Violence/V_458.mp4,movies2_000900.mp4,50,37,8.0,fcb3693a2c26a122deb682f42129301b7f92a8fbdf6a2e8727c1241bb19e89cb,2314601,325f336ffdc83600c67bf2efbd2c9787620565e47793e58cbd7f1ff62104501f
movies2_movies2_000901_026141dff77f,movies2,1,test,pcg_c8e01bed5a527af8,data/merged/videos/violence/movies2_000901.mp4,Real Life Violence Dataset/Violence/V_459.mp4,movies2_000901.mp4,50,33,8.0,ae39df1e7ee63a53ac742f01a76836d9c9b5301a91117cb99a6bb6e6b9d68f4f,783843,26e1baf66798d484835d9ef89a0decbba25e4acf5d42d93caf61ad182cfa384b
movies2_movies2_000901_b95c672e8c5e,movies2,0,train,pcg_65a1e1509c4588c4,data/merged/videos/non_violence/movies2_000901.mp4,Real Life Violence Dataset/NonViolence/NV_459.mp4,movies2_000901.mp4,50,40,8.0,c00a8c33496c34e3ac40ba96818ab2ca6149bde1206589e125569ee300ed1d28,550019,027f00f4865d7f45f3870ca8e20b89a96c59ad6480029a933eaddb5ac205b764
movies2_movies2_000902_75e898729c61,movies2,1,val,pcg_895e0c96fba8836f,data/merged/videos/violence/movies2_000902.mp4,Real Life Violence Dataset/Violence/V_46.mp4,movies2_000902.mp4,50,24,8.0,b377ce06eb02eeed3eb8943fe6438524798b5e6fa69e6223584e8ee1aa11bf5c,346189,68fb4c7fff42ca8893cbd2c6daa707b32874f02f6ab7e1c9192e19d9dfa9067b
movies2_movies2_000902_d2f69e046766,movies2,0,train,pcg_f199fe1001c6249b,data/merged/videos/non_violence/movies2_000902.mp4,Real Life Violence Dataset/NonViolence/NV_46.mp4,movies2_000902.mp4,50,40,8.0,420a6aa71227f803467ca230c67aa5a63b4ada2bc71f27e2586a29c501941c65,681560,a306b8726cdd20a8ae72eeb0c047f7aa858d84939fd708da61c3c809a481656e
movies2_movies2_000903_37598210b0a3,movies2,1,train,pcg_16b474f0f796e8fb,data/merged/videos/violence/movies2_000903.mp4,Real Life Violence Dataset/Violence/V_460.mp4,movies2_000903.mp4,50,42,8.0,05fd95b9c0572992ff013ebc2ce908d5a51e8b793bd590523e1a62fd7b543187,1011089,3354cc5423ca5ceb105f08b88e62a215b893112c6c1dfe1e309a6f131c0db468
movies2_movies2_000903_b57e95d5e6f5,movies2,0,train,pcg_12859c2fa845214c,data/merged/videos/non_violence/movies2_000903.mp4,Real Life Violence Dataset/NonViolence/NV_460.mp4,movies2_000903.mp4,50,40,8.0,e303717a80c14146d6d29c72d3c500c468f546876620919c2728cee0cb7bb57d,503089,5910bc4cf6d77319ad62513ab3e0f195dded0c0f82eddf99d86fcfa0807ea281
movies2_movies2_000904_777b871b934f,movies2,1,train,pcg_48f254f8fa6b3ac9,data/merged/videos/violence/movies2_000904.mp4,Real Life Violence Dataset/Violence/V_461.mp4,movies2_000904.mp4,50,46,8.0,978445e3dbac2d2e22c9dd32ce3773d24fb4114bda863ed381da5ddb46b851a3,963859,d714ade1090bd3b8b3ea0f8989a5bac48386fd441e058d6d425b5d5127815587
movies2_movies2_000904_ffb92098403e,movies2,0,train,pcg_fd1605296d460e0c,data/merged/videos/non_violence/movies2_000904.mp4,Real Life Violence Dataset/NonViolence/NV_461.mp4,movies2_000904.mp4,50,40,8.0,02effd87d850b401744595f6c7d5b78503064cf67aa66cae134d299147d53d37,436100,2fc7763a04723178a1beeef0e4803f24c2536a784da82729acfcc8ecc64866dc
movies2_movies2_000905_38e38a8dd378,movies2,1,test,pcg_b150188727ab12f8,data/merged/videos/violence/movies2_000905.mp4,Real Life Violence Dataset/Violence/V_462.mp4,movies2_000905.mp4,50,50,8.0,57e8d807198189423367a0f308098b8beb7251351b74607a0425bda7975f1ccd,1067430,4709f5972fe2025e57ae849beac647c7aa9e69bc891c6d2f557bf934502df4af
movies2_movies2_000905_c6865408c4bf,movies2,0,train,pcg_c4662502c696565b,data/merged/videos/non_violence/movies2_000905.mp4,Real Life Violence Dataset/NonViolence/NV_462.mp4,movies2_000905.mp4,50,40,8.0,160ba2264b6402f9a5ee3ab531f12cc7de9a52070c2de854926ae77f3b1c3da9,207748,e3affdcc2aaad8c336570aa4f1bc1bef6b93a48018b4e699b8477c9e91ac4b6a
movies2_movies2_000906_2ac2280f4585,movies2,1,train,pcg_18e01f0192efac99,data/merged/videos/violence/movies2_000906.mp4,Real Life Violence Dataset/Violence/V_463.mp4,movies2_000906.mp4,50,50,8.0,f6114a7f6caf994901c1423fb097bbadab437148b2f757ffc4a3bae2569383f9,1299750,ef71b5f364e60ffd1654a7ffa58a08a5e4291d91e3adcd5be2bc8f517f17917c
movies2_movies2_000906_6ac23e579041,movies2,0,train,pcg_bdd74dda49333e23,data/merged/videos/non_violence/movies2_000906.mp4,Real Life Violence Dataset/NonViolence/NV_463.mp4,movies2_000906.mp4,50,40,8.0,53bb28fe579c84e5b9e469c42f0344d74daff73468b5d9702170bb2bc585d5d8,493943,1c5af195b74fb0b18e3d6173a0193f4423ac45961fee24cc16a240987866535f
movies2_movies2_000907_6969c99dde9d,movies2,0,test,pcg_68d7bc07f34f06ae,data/merged/videos/non_violence/movies2_000907.mp4,Real Life Violence Dataset/NonViolence/NV_464.mp4,movies2_000907.mp4,50,40,8.0,773252fdda93afb52b4cf4cfa42bfe10f856c64fe0e065caf64e1a877368f478,466866,1e195e773e775261fea75ef1f85d952db3bf7b19900cb4193c8d2386aefa3a6b
movies2_movies2_000907_bc6ad782000a,movies2,1,train,pcg_7d9a40fb85199f53,data/merged/videos/violence/movies2_000907.mp4,Real Life Violence Dataset/Violence/V_464.mp4,movies2_000907.mp4,50,42,8.0,4086235d7396734f71eae30de94a2d9c751e7d394e46da36bbea48c076b2b671,1528938,660ecf8d9c5581e068de1f9a0f90f6057c5e277f64be81237a19c609c37335f9
movies2_movies2_000908_1013934ee0b0,movies2,1,train,pcg_02382bd6b87ca3f6,data/merged/videos/violence/movies2_000908.mp4,Real Life Violence Dataset/Violence/V_465.mp4,movies2_000908.mp4,50,38,8.0,443314444c22b067fd1c7ffceb661994baebd64269def2bd514e97d8b673674b,1542106,1ad7db2fbbc5ea29fe44270164e190c4f655b1d5328d3cbf42a63cfbba6b3440
movies2_movies2_000908_f37cdd72ca94,movies2,0,train,pcg_2ec8040e5816ecd6,data/merged/videos/non_violence/movies2_000908.mp4,Real Life Violence Dataset/NonViolence/NV_465.mp4,movies2_000908.mp4,50,40,8.0,131ea84d58cf63adcd542b7e943dd70e7aad13d027a606e73a728960b9595fb8,560369,aeadc0ed7f249d3df5f3cdb9173cb93f5201375c25d265133af7170ea00262c4
movies2_movies2_000909_56bfe5ba1085,movies2,0,test,pcg_e2927097c4d9218b,data/merged/videos/non_violence/movies2_000909.mp4,Real Life Violence Dataset/NonViolence/NV_466.mp4,movies2_000909.mp4,50,40,8.0,f172ee9efa7881ec86c3dcb71feab3540bd89a3e38123c6c236c7a275dc3d533,390565,95803a309c4f08c7e0feefe4433d2d3f965b68b02e53b46d3b5d1247b21369d9
movies2_movies2_000909_b91b8c519192,movies2,1,train,pcg_ea3f39a98f347cfc,data/merged/videos/violence/movies2_000909.mp4,Real Life Violence Dataset/Violence/V_466.mp4,movies2_000909.mp4,50,44,8.0,05fecc9de090a470524ce2442434da1ce4b6c6e9af3370e9e1e4133d36719224,689936,5fe0b14f785ba9cc3703fc1e862478b345d8bf0f09413d9c99707413384d7fda
movies2_movies2_000910_34021ea90283,movies2,1,train,pcg_780df280a5444174,data/merged/videos/violence/movies2_000910.mp4,Real Life Violence Dataset/Violence/V_467.mp4,movies2_000910.mp4,50,34,8.0,cd3c925b6d9a0665c2da45f64588fc282b854a9488a125e1b860d8de4a258d0c,420996,ade7354ad9c22f532f3aa39de677c659a66d7934ab059ffb05599b912c61d116
movies2_movies2_000910_6488d473f17e,movies2,0,train,pcg_638fb6fe52526153,data/merged/videos/non_violence/movies2_000910.mp4,Real Life Violence Dataset/NonViolence/NV_467.mp4,movies2_000910.mp4,50,40,8.0,175c3881d34b54b96e92c80ec35f5b1367357b44b78dff5364ecf158f2aa2726,376769,43f5fddd3203d1031ce5800a1ac2105fea6b07e1305939a538ca835c8acbb9b9
movies2_movies2_000911_373de0fe0e8b,movies2,0,train,pcg_19f98c57f421e310,data/merged/videos/non_violence/movies2_000911.mp4,Real Life Violence Dataset/NonViolence/NV_468.mp4,movies2_000911.mp4,50,40,8.0,f9b0c5c1fb1fd59e9e6585feadfc4b88d780e26e7a1dca00ac4d31feadcc2a6f,255639,3441b9622501caad1116aed685662c9219bb7679ac294a13d53fd9b81de097c3
movies2_movies2_000911_c1cfc3ef1989,movies2,1,train,pcg_0d7273f7a5465da9,data/merged/videos/violence/movies2_000911.mp4,Real Life Violence Dataset/Violence/V_468.mp4,movies2_000911.mp4,50,40,8.0,eaa051f4295dfb8aa6cfaf55a62c02d412fca6e94d4f7025c86cb37302d338cc,609835,481171ce269aac25c3b53ea6472621b39893c5100302f78e4789f12ff2b5c09f
movies2_movies2_000912_5653a134393f,movies2,1,train,pcg_67d1f233bcf0c86e,data/merged/videos/violence/movies2_000912.mp4,Real Life Violence Dataset/Violence/V_469.mp4,movies2_000912.mp4,50,39,8.0,3b4ec5e0a2fec78f48d2e35cc3e7e46a1df1106e30629841a99b7055b2024671,483129,6f95d438ba4270d6d53b7caeb63752c6690cb9cb4f622317215d7488389e0a88
movies2_movies2_000912_bc045ed35e5c,movies2,0,train,pcg_007bda93bb774810,data/merged/videos/non_violence/movies2_000912.mp4,Real Life Violence Dataset/NonViolence/NV_469.mp4,movies2_000912.mp4,50,40,8.0,ad44d2f0c66b4798ef8bddf9fb3231e2f839173147d2c089b37822abd6e7b60d,471615,4ebffeb4fb8399aad6571019a8b2a26f1b98e1a9f2f047890b1f0d571b7e9870
movies2_movies2_000913_84653b0c388c,movies2,0,train,pcg_d165cfd7b6a9cd48,data/merged/videos/non_violence/movies2_000913.mp4,Real Life Violence Dataset/NonViolence/NV_47.mp4,movies2_000913.mp4,50,40,8.0,4b6f65995f1e18e326f99c805fc55294edda8bfaf131b94e5e41f2a8e4468e78,517096,f3279918a8bfaefd4d43836d94e2deb02523c93d801044a69878404283835105
movies2_movies2_000913_b7826e1969f9,movies2,1,train,pcg_0f0488d17bee9755,data/merged/videos/violence/movies2_000913.mp4,Real Life Violence Dataset/Violence/V_47.mp4,movies2_000913.mp4,50,27,8.0,d99a62a02167532c9005dda296dd333eba2e577cf95ef118bca9c145f8096638,312520,4edc043c5255a1509e37f1e3b93a0c6275a30255bb2be0cfc36f77e71a1714ac
movies2_movies2_000914_015989c6e8de,movies2,0,train,pcg_52a04ea33cc4ac80,data/merged/videos/non_violence/movies2_000914.mp4,Real Life Violence Dataset/NonViolence/NV_470.mp4,movies2_000914.mp4,50,40,8.0,5c99eaf79c1c961bef35ea026c5b1c1726707f496694d1069f2ad1db41f667b0,418683,dcb85cdb0fb53b37548352525bf9612e3ed6a4ed8bd6373997425ef0ba9b90d9
movies2_movies2_000914_f45fcf788b65,movies2,1,val,pcg_3ee22ea612ddd2d5,data/merged/videos/violence/movies2_000914.mp4,Real Life Violence Dataset/Violence/V_470.mp4,movies2_000914.mp4,50,35,8.0,b380f48de2b516d0f1da6a50372881acb94cea16efedb74a9d8ecc56a1a12d3e,565079,d777eb203c4fc6e670865e5a393eb91edb56bf3050e0f28780101958c680f645
movies2_movies2_000915_d0c57e13562a,movies2,0,train,pcg_0d49fe0eda44935b,data/merged/videos/non_violence/movies2_000915.mp4,Real Life Violence Dataset/NonViolence/NV_471.mp4,movies2_000915.mp4,50,40,8.0,4f4a3bf97019b0abad1b6a8f5f1c279fd689bd3e49f4a7bd60b0f70c6522cd48,631133,c2be8b1535ec0d1350722efcada2548644218a366c85fc3c127a026f1662cff2
movies2_movies2_000915_e7599ed475ba,movies2,1,train,pcg_7d895c2b84f04c50,data/merged/videos/violence/movies2_000915.mp4,Real Life Violence Dataset/Violence/V_471.mp4,movies2_000915.mp4,50,32,8.0,9f86220f6389fb11b687342db417d0440e927a394f77ffd394ebe6dd1f4bb761,443394,e05a0ec90cb5002742fcf17156305cdb1b6f3ca8d8c4bb630618c6e97a5e612c
movies2_movies2_000916_bb9723eb507a,movies2,1,val,pcg_af1bd4b925dd9c57,data/merged/videos/violence/movies2_000916.mp4,Real Life Violence Dataset/Violence/V_472.mp4,movies2_000916.mp4,50,39,8.0,0561883c1a4298cf5487561b927af318de778b8a193cff5eccee31eb844e588e,483522,7edb656d35cec8e0bbc5cc77d090d76f594b4ca70f2d6075857c0a905ebeec54
movies2_movies2_000916_f8769cd5624c,movies2,0,train,pcg_7f49d19d34541663,data/merged/videos/non_violence/movies2_000916.mp4,Real Life Violence Dataset/NonViolence/NV_472.mp4,movies2_000916.mp4,50,40,8.0,f2d9295fe401d6edbca5d55ec3e41fa305c49231c7da8ae9c20f485efe09fb99,374313,3aedcf1a2d12ac1e4a09ab62361f2c2afd69e0668aa74248187cfc69bcfe2556
movies2_movies2_000917_019496a4a895,movies2,1,train,pcg_3d1ed032a321d2d6,data/merged/videos/violence/movies2_000917.mp4,Real Life Violence Dataset/Violence/V_473.mp4,movies2_000917.mp4,50,34,8.0,753ffff7ea68413e62debe66b323811c4b59df6e40b3ce44c2b6c6198c69d5ab,621514,2d3fe4a7ee6891186974263ac7d99449db858ff273fcc35734c845585854fdb4
movies2_movies2_000917_ce6f4835cfeb,movies2,0,train,pcg_59fbcd0c23129fb2,data/merged/videos/non_violence/movies2_000917.mp4,Real Life Violence Dataset/NonViolence/NV_473.mp4,movies2_000917.mp4,50,40,8.0,65a57f5ddc366a615fc8a30ec4d7422b83b5831a1e7f82d1d7589bfb533a5aff,438151,dd358d8fcc9518542a3fe737341df3e114bfcc2781fc725103370ce5ea7dc1ad
movies2_movies2_000918_e4d3e49a951a,movies2,1,train,pcg_9317de867180a93d,data/merged/videos/violence/movies2_000918.mp4,Real Life Violence Dataset/Violence/V_474.mp4,movies2_000918.mp4,50,38,8.0,b16efe96dc59d42990293c71ce4c39a7c33c6024d5ce3b06d61d7a7dad2f55b4,756421,8ad59b8ac5b26fba9ae1edbf1ddb60d507b882980e81d012c3b926ab79cb1c18
movies2_movies2_000918_f8a0cfcdb0eb,movies2,0,train,pcg_cf56433598f75ae6,data/merged/videos/non_violence/movies2_000918.mp4,Real Life Violence Dataset/NonViolence/NV_474.mp4,movies2_000918.mp4,50,40,8.0,2ba0b22403fdddc080d6e5794090986a1faf777f9dab0acbc862673f91109944,371036,a820d43a2ebb089a16970afe1ff8e9d9452a9ce2690435366c40fa797aa85f62
movies2_movies2_000919_006bb4b77939,movies2,0,train,pcg_f487542a372a4b53,data/merged/videos/non_violence/movies2_000919.mp4,Real Life Violence Dataset/NonViolence/NV_475.mp4,movies2_000919.mp4,50,40,8.0,cfb925f02c0d8560230faaa4231d80bf73e16fa96a7183c353eada784e3c7fb8,428735,c17620c3cbd9a89a4f74a2ab438f6a105fe25f479e7d8335dbc109dc8450614c
movies2_movies2_000919_33977109b05e,movies2,1,train,pcg_d09bce38a3fd6252,data/merged/videos/violence/movies2_000919.mp4,Real Life Violence Dataset/Violence/V_475.mp4,movies2_000919.mp4,50,38,8.0,dff0c50ff670f2db70676102b42c498c71cca4148f801108068aec2d678d649a,544738,8247004a8f22de3b605be38d20b9a5cb7848d87d170f97bb48eb6fb62e3f0d2d
movies2_movies2_000920_90fb28ba0ed5,movies2,1,train,pcg_7a4315dd622f561b,data/merged/videos/violence/movies2_000920.mp4,Real Life Violence Dataset/Violence/V_476.mp4,movies2_000920.mp4,50,40,8.0,88641b1996b2a4083d4a3043e59c44320b3eac5b4c88f5afaa2a8b3b3ae9fea1,708008,4d38837c9368e2115fca0ba43e805d8a0d95ad500a1ea3873933a30a43138d7c
movies2_movies2_000920_d02597349169,movies2,0,train,pcg_6d032651054f0a7d,data/merged/videos/non_violence/movies2_000920.mp4,Real Life Violence Dataset/NonViolence/NV_476.mp4,movies2_000920.mp4,50,40,8.0,88ec01b55a2e36a99da4b4a01cb70029ed85f3aac586e829d18f38bd357b1c52,469452,4382e22a174b8b7b6084a3bceb9e61c170bb4f6350fb43b8f8aed83ed1ffc458
movies2_movies2_000921_1bed3c8b793e,movies2,0,train,pcg_31e2284be8dadeee,data/merged/videos/non_violence/movies2_000921.mp4,Real Life Violence Dataset/NonViolence/NV_477.mp4,movies2_000921.mp4,50,40,8.0,8f9ed64e9b45e1f617478065142a97ac7f51e34de8c68993d23b1a0f6b661180,317291,3126a06c59166f55361fc1e888746a3aa67b58a850d594face19ad6e11311573
movies2_movies2_000921_f2fbf18155fe,movies2,1,train,pcg_1c12b3f4243df8b1,data/merged/videos/violence/movies2_000921.mp4,Real Life Violence Dataset/Violence/V_477.mp4,movies2_000921.mp4,50,42,8.0,c5a514b4ad811cff84ca2a6d22a920aa9bfcb1b642d21659a65d14f3c62faedb,611177,d00cb03aed625483daf2f924cc7ee4907cccf83c4dc65adb114f84b3c8faca86
movies2_movies2_000922_7b580a55c9b6,movies2,1,train,pcg_3137e80338cdb237,data/merged/videos/violence/movies2_000922.mp4,Real Life Violence Dataset/Violence/V_478.mp4,movies2_000922.mp4,50,36,8.0,90af34289cd776c800ff91c97fc375869e27018627c227c630e0e28129fb3783,611248,b108b8a28eb8ed90e228640c01ad166a370a52b0f0e34f764284b8e36647a367
movies2_movies2_000922_e3e96d13ff34,movies2,0,train,pcg_1079489a837441bc,data/merged/videos/non_violence/movies2_000922.mp4,Real Life Violence Dataset/NonViolence/NV_478.mp4,movies2_000922.mp4,50,40,8.0,f8f1460f1e2dc315fae5ded2b979bcdfc0a7f545e33283610705bbfdd6c57960,389270,d9661c9b6596e6783112fa1b09cb41f1ed168efd23dad022533482aea2feb226
movies2_movies2_000923_3a79bf0e0823,movies2,0,test,pcg_bee783f8096cfdcd,data/merged/videos/non_violence/movies2_000923.mp4,Real Life Violence Dataset/NonViolence/NV_479.mp4,movies2_000923.mp4,50,40,8.0,b9abbc3cff00710ee86c940cc697352d9a2f77b780b6cf0b16973724abb34965,320293,5a60a06c7b9dfab8448a0867759662eeaa81cfc2b377f225014e9a62b2a7c6ac
movies2_movies2_000923_f91cc6629626,movies2,1,val,pcg_8827bde8697775ee,data/merged/videos/violence/movies2_000923.mp4,Real Life Violence Dataset/Violence/V_479.mp4,movies2_000923.mp4,50,42,8.0,2bccf26a77cfee6cfa76c78e52553f89f856742b00ae2d7052225d87d36dff4e,637921,4cfb7c5e2bc158b5ffe84e2b1b49049a5ae3ec1aec5fc74fe3005092869f4778
movies2_movies2_000924_73c92c8d61fe,movies2,1,val,pcg_dc941a209e3d4778,data/merged/videos/violence/movies2_000924.mp4,Real Life Violence Dataset/Violence/V_48.mp4,movies2_000924.mp4,50,29,8.0,88a5b0f6cce534473c2bae0189567182fa7b0bb8ff77e0e5344294fd4ba0a734,297203,fed88e1d8f76a7f7c1ce28b558899a4c1b14c5bf92c6451fed11560037c7030b
movies2_movies2_000924_acce161159f0,movies2,0,train,pcg_d0f79f5ed09c9bc0,data/merged/videos/non_violence/movies2_000924.mp4,Real Life Violence Dataset/NonViolence/NV_48.mp4,movies2_000924.mp4,50,40,8.0,ca4d9df3837efee59e819fe0b0731bdef3b23f6a68eb2d50f16c4752d5c34913,999600,35b2538caea154767f494163f8136e9bd8669fa7973d099bf0a189760e847f8e
movies2_movies2_000925_645a8716dd48,movies2,1,train,pcg_6eda52ed28aed478,data/merged/videos/violence/movies2_000925.mp4,Real Life Violence Dataset/Violence/V_480.mp4,movies2_000925.mp4,50,38,8.0,2298a90e941fe3d5e4676b9c3103fb94764b31b3e703e9c0f33d2fe3f2ab2822,580888,ebc786416031fc0a344e151aee04759d666f088f187361d80f822021272de9dd
movies2_movies2_000926_481fa822160d,movies2,1,train,pcg_5ce9908ea5879cfe,data/merged/videos/violence/movies2_000926.mp4,Real Life Violence Dataset/Violence/V_481.mp4,movies2_000926.mp4,50,33,8.0,d3474337344c59f172fc453a398a9cc49fe4a883894322bc335222f22425eac4,2029285,4c7f5b73c1105bea659f6a63fc2b9367701cf1df2a1279568cb970f6fb1eb1b3
movies2_movies2_000926_92280ffd0dbf,movies2,0,test,pcg_5ba9c488e8aa7636,data/merged/videos/non_violence/movies2_000926.mp4,Real Life Violence Dataset/NonViolence/NV_481.mp4,movies2_000926.mp4,50,40,8.0,c305dafc2f17156507888e749e6a46cc99907a0b9e13874e9da68e9c8d8280b0,226382,0868fd120526b7de1cfc213da72ddaf87affdc35a132862547bac3dfb1bd5e70
